engine_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,rul,failure_mode,timestamp
ENGINE-001,10,-0.812036120318262,0.15656028199234756,-0.9281154524065158,520.8927206596932,642.6661044748078,1591.7068076833166,1401.4648681670262,14.480868906440717,21.92899493977239,558.525792719378,2382.539338203373,9038.945025000421,1.2148580705090075,47.35611463821615,522.1057740313195,2388.1559212925386,8132.012058616961,8.959110326000495,-0.06130398795802113,392.2702974759618,2388.8403336668666,99.24627562825128,39.205352749337365,23.19209946309938,89.4263177926655,normal,2025-09-03 04:14:56.407113
ENGINE-002,95,-0.16403182898617283,0.7065695971344037,0.7123072439893207,519.2878547237558,650.8970876776643,1606.9725953787772,1413.3843257041985,14.678240683440164,22.349739597286835,597.0200067072882,2385.103282988075,9052.834196799187,1.320523769006034,49.365778578743665,525.8041250655814,2389.3590554767106,8148.8851811753175,8.501129547408592,0.06214227492714337,400.7091203331469,2383.8282644469055,99.62892584264067,40.659402127897046,24.564765906703318,5.132766768997344,overheating,2025-09-06 17:14:56.417662
ENGINE-005,7,-0.28247686506772457,0.8293302148474985,0.15022513387872322,518.6148833284127,643.2330995008535,1591.202204259664,1401.5782711709974,14.706417100960845,21.55323567411624,556.8665993681296,2394.3975752157457,9040.41349715403,1.3310971249833414,47.77403735506471,522.0935426186877,2382.1727488786146,8135.516358486209,8.537748059061213,0.045237578838674894,392.59874197746706,2391.776878072551,99.44805109899089,38.87235821071502,23.22818715530104,91.06682901142845,normal,2025-09-03 01:14:56.427214
ENGINE-001,85,0.6786769847120048,-0.9923601546828338,-0.5063522615961957,517.8196727051304,650.7581403060999,1605.775793590075,1412.4926798498475,14.700991125226826,22.283819412267,594.5234036899162,2384.709520760606,9044.602177027256,1.3175723621590223,49.02716194976283,525.9242043216954,2387.7003846116,8158.4450407095055,8.9635269224583,0.03679454924270113,400.23308432554984,2383.9261027149996,100.19962958429787,40.502647176337064,23.928253277014168,20.292422717651625,overheating,2025-09-06 07:14:56.410760
ENGINE-004,72,0.6810717598983874,0.7667365960618233,-0.6792122499877096,517.499995007065,650.3372264082305,1606.2140792613611,1412.8657552838015,14.678750467579013,22.77447254517679,595.1105386324086,2395.003573163281,9036.37662752702,1.3894278451063087,49.38939768179356,525.9619911561823,2395.774761673731,8142.918226819834,9.049818974192716,0.12339977859489885,400.5520375904378,2386.475285026871,100.10714697267717,40.81685043432148,24.729134196993268,31.646184746553764,overheating,2025-09-05 18:14:56.425657
ENGINE-004,89,-0.33721172211472533,0.9544831300008979,0.7268862670206673,518.2938655914347,652.0241532162046,1609.7209344538458,1415.7617160382717,14.637968907158875,22.776491998205817,604.4924048927586,2389.288743924108,9042.040646218838,1.3289608419245207,49.6362659631715,527.1179314509214,2385.4753266691228,8140.090360624718,8.76357493765814,0.05710111602115549,402.6538173698113,2393.9236944725885,98.31705222426405,41.00664996064853,24.32171464187434,9.013259840409445,overheating,2025-09-06 11:14:56.426404
ENGINE-005,96,-0.28862522021125137,-0.3557748080617238,0.3728397879952837,519.3310153808544,650.5462877956801,1606.4305005112433,1413.2316152784874,14.514855989651851,22.433884162063638,595.6337568635192,2391.5065488280266,9048.503977218183,1.261370610079987,49.33821912628391,525.9078920339261,2384.529046202704,8137.722166525358,8.452774438599624,-0.009114147091680444,400.7136317280525,2389.8150649968907,97.9249029632309,40.41537813300375,23.92978888827679,2.351008714770801,overheating,2025-09-06 18:14:56.434485
ENGINE-001,31,-0.656641428303393,-0.4553853469612623,-0.9632186469050665,516.9327092309072,645.3468512642432,1596.0630647037399,1405.1171509121325,14.465387444864003,21.94963232023808,568.9346371643209,2395.764775393189,9036.044723301251,1.1974051807793196,47.905316147655725,523.2585443634093,2389.8303719859673,8114.815088122039,8.240273001735465,-0.07749922475360746,394.4205612085601,2390.797412266213,98.36828697515647,39.10952677658079,23.994917269873998,64.58111105567866,normal,2025-09-04 01:14:56.408065
ENGINE-004,17,-0.8215868823660722,-0.5776839251361462,0.004263281839064348,518.2143810951812,644.1775861330875,1593.485450301653,1402.965785951941,14.584411771098768,21.72450703166301,563.1564129738285,2396.9043635512617,9042.613196564955,1.1862259073208175,47.9042973903527,522.9811217162196,2391.314240361366,8146.770140748082,8.081037464289912,-0.0808706591545961,393.6933573227691,2391.40969162139,100.68600817665329,39.53866762923908,22.969646724528783,79.8471091884184,normal,2025-09-03 11:14:56.423233
ENGINE-005,9,-0.2050921486659463,-0.5791590325169637,0.042541613783738795,518.838327993379,643.1842149723619,1591.3000867194016,1401.589752565248,14.760055821708985,21.416493388986524,557.7445908151798,2396.654147929614,9052.057954505137,1.2597458614737456,47.421645419296176,522.0557251393559,2387.7883703523084,8127.2709419741395,8.507537933718938,-0.01943582095541871,392.63236183363244,2390.1142802762074,99.8081382201382,38.99365686369487,23.418469535807397,98.06530421752021,normal,2025-09-03 03:14:56.427301
ENGINE-005,91,0.33790328352124993,0.6645257719402969,0.1476481383778804,520.9247798907015,650.27968649349,1605.5173189057095,1412.4956786833543,14.555004576720114,22.562060947036148,593.3835272149381,2394.415040750075,9039.538153217984,1.383556657705139,48.74738129051875,525.6429445070081,2381.624917500935,8152.223518805598,8.81886683785014,0.09762550081934808,400.13953945679816,2393.413406348011,100.39565410492753,40.605671748234606,24.35987037568003,13.347542410000598,overheating,2025-09-06 13:14:56.434058
ENGINE-005,92,0.38277289043003715,-0.34832881031000223,0.5712035848460445,518.5339472859872,650.4458505380774,1605.5840021862607,1412.9116202030978,14.651057266874206,22.48735019612426,593.9359308343114,2381.417897123389,9040.181986065476,1.3344769621007604,49.208134288252765,525.7303297702432,2389.785905001434,8135.282021173411,8.605950701340413,0.0637677530908104,400.165132603899,2392.079994361489,100.32630131953105,40.27406175184738,24.098535185886174,10.274379003319217,overheating,2025-09-06 14:14:56.434139
ENGINE-003,81,-0.368692746035352,-0.8261208786154918,-0.5540999828844931,518.2804779638891,651.4223179660605,1608.2454363254908,1414.8945796474923,14.531936359826139,22.39608191997462,601.167395681298,2388.437294097914,9038.17142718241,1.2353526440664262,49.44334039202138,526.3304398211089,2385.3626861707385,8148.05833957375,8.243671192313913,-0.060129092932968906,401.7612237319614,2388.0641185621616,99.14739349509289,40.66423663645831,24.471421937820818,22.106272269775964,overheating,2025-09-06 03:14:56.421472
ENGINE-004,57,-0.9194436745292243,-0.22716887633883776,-0.18735393630884117,518.9344107983214,648.515482886698,1602.8405797563803,1409.8123913657914,14.60913075725502,22.35424995108458,586.2200616884088,2377.4150918971022,9028.849918906812,1.1953494627812082,48.603497171538756,524.9770105786887,2387.5718686513474,8136.96114378748,7.779355557592688,-0.07622745768426853,398.2225665104012,2385.9019204914075,98.82317106689482,39.67122117560016,24.323733932935866,46.97743847477444,overheating,2025-09-05 03:14:56.424999
ENGINE-001,77,0.3849856533384506,-0.14013784521970385,0.34593324478886417,517.7645596325449,649.3844074335119,1604.2884663218013,1412.0246829693572,14.71121717474326,22.521559176018158,589.9284689602423,2384.5924762017867,9027.87183400935,1.3501227958618527,49.43119106160622,525.5813878417953,2383.124480109271,8153.478635274126,8.45756606940071,0.06719587868788449,399.07217889415296,2385.8876271600097,100.08798885845334,40.31431417995868,23.778893037682792,29.066582045928207,overheating,2025-09-05 23:14:56.410389
ENGINE-005,62,0.7131688884549152,-0.8487106386853007,-0.07433868560238466,519.0779148885155,647.8903474620513,1600.5688677601909,1408.9813416385455,14.693358315006659,22.31443337749534,580.9478517875197,2391.425716849484,9038.249582256509,1.322810599567051,48.63143430073613,524.4433869852897,2390.5854536979155,8149.6513235059865,8.288831136698294,0.05642013065156849,397.47168987332327,2384.4055764241816,103.40516282448854,40.0462031288943,23.97574328028688,35.422653634580705,overheating,2025-09-05 08:14:56.430543
ENGINE-005,98,-0.6337292568564603,0.21206690504075656,-0.5768357308590168,520.0869302965727,650.9501495870763,1606.8626527257795,1413.4504019129122,14.685527153926751,22.238925670059956,596.3366959851106,2387.924023002623,9024.514072669232,1.2480001629909918,49.29774067058964,525.8069073006503,2386.1018407216466,8137.832218953442,8.44845378961718,-0.034179121131594256,400.57027983293125,2387.072561939907,100.87888700842701,40.57238520718154,24.119469719466405,8.675563339020487,overheating,2025-09-06 20:14:56.434652
ENGINE-003,12,0.8032624589727202,0.8523859728292532,-0.9818036374384477,518.6490236946275,643.8062995405526,1592.778306623888,1402.8806378165818,14.950892014554729,21.65741625084844,561.0805954199207,2385.4773044227322,9037.600439601903,1.403200800419616,47.885231394027414,523.1354478704088,2387.202580393374,8127.421522176943,8.599632056494354,0.13123483175241937,393.48377394590955,2388.1834358832657,100.89790985473518,39.46761610278117,23.546624692752708,87.24692992685033,normal,2025-09-03 06:14:56.418433
ENGINE-002,2,0.8415332169267148,0.1688978195148516,0.07666388651142739,517.9781454577636,642.3667378895944,1590.2123031739654,1401.1000229673896,14.691044853014166,21.993787500973667,554.5974566068403,2391.5787246055565,9040.22552328281,1.4113252694607155,47.97263346850751,521.7012066640523,2385.3663458108554,8147.310010360196,8.443091226901865,0.12408607918071037,392.27957302665493,2378.49576570941,100.0802937443044,38.86137409241381,23.439046063150233,105.21816001734408,normal,2025-09-02 20:14:56.411668
ENGINE-004,35,-0.7992650098098921,0.2675580790865009,0.7602627068672831,519.7798643288686,646.1759057386842,1597.9296963860502,1406.1158541291188,14.40627612596344,22.272373553838275,573.7246941240785,2392.572735986511,9047.133366238202,1.2485862480253747,47.88832147507282,523.5944643819132,2394.7766928386945,8139.135359597827,8.576110206534757,-0.020688968929924893,395.6839097011373,2392.2343083158744,99.63492793405082,39.54163172812296,24.28313945848247,67.9865168341576,normal,2025-09-04 05:14:56.424022
ENGINE-005,76,0.3476759223339539,-0.5786241659393971,0.6738776896199127,517.8074954387433,648.9130403727755,1603.2133031459123,1410.4733740128515,14.649456234152789,22.180269352302226,587.1535588853365,2385.3456825359967,9045.233375036185,1.3024801163983957,48.57544938583736,524.9963327978461,2381.41352816174,8159.690180331074,8.198190378166824,0.04851376243015969,398.6535533271823,2386.19364924875,98.91516848106491,40.06303819624176,23.953990293204342,22.566391525899686,overheating,2025-09-05 22:14:56.432552
ENGINE-004,37,0.20205175497737998,-0.3452466397692016,0.561889637900974,518.2101491003541,646.8022234771023,1598.076370989467,1406.9941927723462,14.657090111888534,21.87933445757074,575.1475398124318,2387.7262697001033,9032.319078147097,1.3052557960759714,47.55856002692183,523.7932699299879,2394.5545129530115,8128.1626823584675,8.620117992250673,0.0446112036513593,396.0414234443461,2395.696851417858,99.74152019604239,40.2121418227708,23.451306011365553,61.65432224204378,normal,2025-09-04 07:14:56.424109
ENGINE-005,41,-0.09372733704300065,-0.3695227431979579,0.8824390574913152,518.8573485383358,645.9473697389217,1597.0649027275147,1405.9656127309584,14.638616461049835,21.769682193751798,571.7210761422938,2395.2813504192677,9050.468009970407,1.2789897895880027,48.03033740094297,523.3282263835015,2393.007955128253,8147.375205033209,7.930770939391814,0.019718524591344225,395.58943792268,2383.179082265989,99.59932491334173,39.76350409470806,23.827438367858793,56.50208679844081,normal,2025-09-04 11:14:56.428819
ENGINE-002,74,-0.3060820992448283,-0.13638580978444556,0.563559651857453,520.0971191686659,648.9950103559091,1602.7012015357193,1410.769233568987,14.534854460847882,22.382993767962077,587.2574874201848,2380.278252552909,9047.80679134633,1.295805924044972,48.87313062139171,524.9659879671514,2393.370560702408,8140.700528344654,8.499359453271854,0.0027520674512848432,398.7033318276917,2393.151060774708,99.13778154052342,40.437211709436305,24.044284256034633,21.561152442307296,overheating,2025-09-05 20:14:56.416702
ENGINE-001,3,-0.9889557657527952,0.630922856909668,0.41371468769523434,519.5052571901329,642.7949268954401,1590.1507067844327,1400.787444566091,14.41010953106936,21.898474061404563,555.1640812251254,2385.9090083165925,9057.928088307031,1.2319427806295518,47.71012375439706,521.8294424357499,2382.7717754774467,8137.802887409742,8.645572731773658,-0.028279544511995495,392.6597592472765,2389.6318311199907,103.31322111365078,38.59086900119657,23.272757258354424,96.69567956262627,normal,2025-09-02 21:14:56.406794
ENGINE-004,34,0.15992396107022208,-0.8219936440346407,0.38798421677855116,519.1199046134236,646.0694975835144,1597.3003173007369,1406.0145481306713,14.695278147349299,21.88461739369315,573.2324948468798,2382.8228427552076,9050.532128695397,1.2750329858595104,48.19192534432624,523.794497785883,2391.9564489594036,8138.382351673072,8.005088476386534,0.015645208810921837,396.283929566511,2391.5960265226827,99.22944861664989,39.58885495603718,23.654820165103494,72.31927969548194,normal,2025-09-04 04:14:56.423978
ENGINE-005,10,-0.34345541288369746,-0.683521474651573,-0.6647714877067414,519.2067393122028,643.4364302451402,1591.38177337531,1401.7948122402931,14.512260773924506,21.633962563285092,558.00785318764,2388.539175748955,9050.616306318543,1.2202798158606618,47.63082638629757,522.0790633541736,2379.0786995439926,8144.906884539179,8.246501248744309,-0.052912883938087185,392.6263396856595,2390.0858910075876,99.69560802800007,38.702273689722446,23.49561812197698,82.80195934600586,normal,2025-09-03 04:14:56.427345
ENGINE-001,71,0.7424089645261039,0.5321295530706048,0.576894686506597,517.570295375898,649.4481258579756,1603.3788944609694,1411.016629807231,14.635754029259758,22.440315583974684,587.1861966136347,2376.747429230171,9047.710669533113,1.4233912439038858,49.004511866356,525.1258238140697,2387.1947146675616,8129.306731353406,8.53495084977776,0.14280695230453702,398.72980258144446,2391.865319537015,100.30836030170087,40.41309337058185,24.46359381561893,26.366222836725047,overheating,2025-09-05 17:14:56.409923
ENGINE-003,10,-0.8892803661231811,0.07624202007962613,-0.8588998725802114,519.5964750583635,643.5311352414179,1591.9908655598688,1402.267701162687,14.557729652492736,21.670898124387037,559.3508400056023,2388.1481021751056,9035.350819477764,1.1985168923690672,47.49073572472222,522.7259013952587,2387.718234148181,8124.475310404325,8.298017933595931,-0.07177457431430315,393.45068116092784,2384.9504440672463,98.31527809291642,39.17922345407483,23.115899536520615,87.81922279246257,normal,2025-09-03 04:14:56.418342
ENGINE-001,64,0.8813584902306809,-0.4814064822684526,-0.14068637452213012,519.2448519039889,648.3355151558417,1601.5794541877426,1408.9461194768792,14.678500306914138,22.793340217013448,584.7873678205054,2385.7957705144877,9040.2291311938,1.3659395399799532,48.45734193028069,524.8482259148692,2391.9116531893424,8150.950584036263,8.512481034142747,0.09104812366902588,397.8853341217911,2383.9268500272196,99.83477290551768,40.243604817553,24.353204125322673,31.984105246598276,overheating,2025-09-05 10:14:56.409539
ENGINE-004,85,0.09831138158047838,0.44370632106622426,0.9867455763203494,519.6047375711995,652.2065433380668,1609.2194730458693,1415.386807884792,14.673254369428845,22.782325409821656,602.1746837571304,2392.309652956784,9048.422886916143,1.337981749193407,49.71267521335427,526.5187221278624,2386.7311378206487,8134.245076759305,8.476992763724336,0.08198100105283987,401.4858334913768,2380.2086879933254,98.98728582663816,40.94132585477777,24.39858818952311,20.56596562288489,overheating,2025-09-06 07:14:56.426228
ENGINE-001,94,0.309301373731909,-0.6968098503998013,0.7517661670341141,516.9025373841873,651.3821405104462,1607.4213824831568,1413.9798780168596,14.665892616547715,22.372586163190274,598.3064273270451,2388.201887055634,9035.328665579567,1.3002667169050315,49.463894445762634,525.8019460032424,2391.36268747274,8143.257037896734,8.01917717435154,0.040447403541547466,401.28585813394386,2383.1052973124956,99.5467207058845,40.790842807221715,24.550247216744893,4.742305569777521,overheating,2025-09-06 16:14:56.411161
ENGINE-005,86,-0.19970906543088165,0.18570400978444312,-0.01746474301999825,519.20222196406,649.5741840184235,1604.5949855686015,1411.837569937804,14.634333354515544,22.1536466442128,591.3406254506282,2384.420769311033,9035.141379373063,1.2915609555527237,49.075058281783406,525.5263639272218,2390.8808967547548,8133.635269667683,8.589898147350226,0.019274053523838312,399.51325950649937,2384.9304993905766,99.49208887174422,40.360836425917476,24.521674171150135,15.50621240045695,overheating,2025-09-06 08:14:56.433639
ENGINE-002,86,0.9832486859224564,-0.6727675917234475,0.3835552782839642,519.4848165081643,650.0731728604918,1605.3527875777077,1412.2706194061193,14.670470969398188,22.602550395281895,592.5778057468041,2397.8183329659564,9028.051496901628,1.366380917739204,49.165536648114156,525.726538638371,2387.589978991713,8138.118450564557,8.646281147531612,0.10212652509429486,400.1026842818649,2392.2691031657296,100.94518194557739,40.305795194575126,24.253518238022146,12.497670256396482,overheating,2025-09-06 08:14:56.417268
ENGINE-001,34,-0.7588662284454424,-0.8460935967415817,0.3925775517562798,519.815416373927,645.2094708875962,1595.994189898089,1405.2061372633598,14.654358036788874,21.879626669772453,570.1859153835951,2380.481858383169,9048.750162907047,1.1985565563097367,48.02940927276605,523.4734890538309,2385.3232179978518,8152.6031346502095,9.008462873352498,-0.08070259020693739,394.98977543371836,2395.1565826339424,101.46923239408422,39.24383105635176,23.509683499131583,64.59107695569746,normal,2025-09-04 04:14:56.408200
ENGINE-001,78,-0.8565762223046979,-0.18074221020953612,-0.3775650098732129,519.5326056001591,650.1250689609277,1604.0567467951616,1411.4387024479092,14.515113391365697,22.329897244381964,590.5556791393064,2390.038059189382,9041.349360496353,1.1976094443528063,49.007967476011416,525.2638999282022,2385.7358245144287,8137.421655927803,8.365701736954447,-0.07261604396829299,399.2312313077546,2395.890989819585,100.45867341500283,40.153735496296854,24.259826829249793,20.33090255121995,overheating,2025-09-06 00:14:56.410450
ENGINE-001,1,0.46398788362281024,0.19731696839407306,-0.6879627191151272,518.9915466745998,642.7806807832566,1589.7639309480458,1400.6326035190168,14.605367365824266,21.39388750426955,553.6094009603868,2392.8143537943843,9054.396956191915,1.3272666224235237,47.407307193529874,521.5345921408195,2384.5457863738625,8117.266298821638,8.280317532179295,0.07310310286659474,392.88010416789587,2390.0136704917977,100.16472454762236,38.77195172554418,23.296844173309815,103.73719910523319,normal,2025-09-02 19:14:56.406674
ENGINE-001,12,0.2317001961044329,0.2701873017352873,-0.9093919804559107,520.1297648341541,643.0916656491851,1592.3355337183714,1402.3311294802622,14.540340679983293,21.876545495023855,559.6251435799613,2385.037407159294,9046.90651239499,1.3146384091194718,47.74938364385377,522.4404936620595,2395.968575625815,8126.260336556819,9.06827374419129,0.04653945728856694,393.1142314403612,2390.960077577511,100.29948341282314,38.92577557609777,23.49108428557766,85.53499532670584,normal,2025-09-03 06:14:56.407204
ENGINE-005,16,-0.5894849405274598,0.5102861002322826,0.6075039486081636,518.0194821265435,644.1587573813459,1592.2808871690954,1402.5116772064218,14.622075398057188,22.043503480729544,560.6850068794354,2386.669574061696,9056.941652620088,1.278537268382154,47.678128270536604,522.4210124637783,2389.3613058410792,8148.903103746298,8.604464848540449,0.009022892991036782,393.41831058646676,2389.0492708013617,100.46784644658032,39.12616196701064,23.53724114093842,89.98313560413621,normal,2025-09-03 10:14:56.427612
ENGINE-001,23,-0.35264152719151265,-0.1491271227671665,0.015220757368909687,518.1689646293469,644.4031692419281,1593.58447570825,1404.0659067671595,14.46366973343088,21.863725220338235,565.5381615998111,2379.922555856514,9044.662069856218,1.253509304913516,47.689842373260646,522.9304537888498,2393.5092294304322,8146.2939653993035,8.18905800432378,-0.009982245631728982,393.628537391799,2382.7944385611186,100.12731319068024,39.28043629563991,23.73664410284651,84.900670475376,normal,2025-09-03 17:14:56.407696
ENGINE-001,73,0.03489270351008253,-0.13914517935801982,-0.3661068244177613,520.1332659273828,649.1707329411825,1603.8135336258397,1411.0564312167926,14.819730115015552,21.969630793367337,588.8619923182899,2396.757116401257,9036.035021103216,1.2970385773305655,48.56580895613118,525.1247896133681,2386.7262702239836,8114.5816705258985,8.601134988331749,0.019353214062358265,399.352011227335,2391.0449281481424,102.28009379897351,40.26699888731637,24.070956798358996,26.078216746414522,overheating,2025-09-05 19:14:56.410039
ENGINE-002,83,-0.9467832678446317,0.4704570362031916,0.2512998258829057,520.1612473389469,649.8800420821016,1604.4341086118982,1411.8999857371036,14.466945286021762,22.22966922882687,591.3500744291226,2383.9300737884496,9034.659867454366,1.2385282547282628,49.25260315070234,525.5756683044619,2391.4898014467935,8148.34572487744,8.547537191015318,-0.035679578227236095,399.6007274718673,2381.092055061273,100.13335582098627,40.27852739741819,24.11750820019906,14.693138926266052,overheating,2025-09-06 05:14:56.417135
ENGINE-002,32,-0.14502709181946402,-0.33943066499583124,0.12846363336907132,518.2687759772978,645.2939713108776,1595.4880025613961,1404.9873288018036,14.613324015815728,22.109205412536365,568.0988800226492,2384.606119337943,9038.434500577529,1.2793969483542695,48.18759229651248,523.1609957684134,2393.908563364685,8126.810686356472,8.731078487927478,0.002618268857355721,394.99971945934675,2396.880089574091,98.31447182255788,39.311315994793304,23.541796121603888,71.60739661878672,normal,2025-09-04 02:14:56.413367
ENGINE-005,11,0.8463520569126597,0.4961787314062528,0.3328532282978259,518.400469445882,643.8200502376714,1591.6843900645256,1402.1242458030988,14.665339153140657,21.903290383376476,558.7221428065545,2387.7416400972525,9044.253971144568,1.4138221613552664,47.801640275003074,522.1889967012136,2386.119623297242,8149.464616113038,8.501497106992627,0.14648475923124227,392.94352334482437,2385.892651071063,98.88354064433686,39.444180411763384,23.835879901903233,91.97729496639343,normal,2025-09-03 05:14:56.427390
ENGINE-002,94,-0.00206411155841384,-0.8555736293296241,0.36887072213861527,520.2270623201033,650.8107631291189,1606.4277095977511,1413.2942043472633,14.479780213314198,22.51213859136771,596.3325436309218,2392.7735904773617,9038.245574404877,1.2647324027827314,48.877847297488735,526.0018660195719,2390.578748224021,8143.542442532095,8.469122445220194,-0.0051929052887614985,400.7569680538481,2386.53892103661,100.10303750553054,40.31996747295824,24.070406714414627,6.489066465466537,overheating,2025-09-06 16:14:56.417619
ENGINE-001,56,-0.7979083779787066,0.3843226833882635,-0.8754164037398752,518.7524909493466,647.5917706155177,1600.3866311915065,1408.845829284565,14.636872381840877,21.632981409640696,579.6257643138182,2392.613516524493,9032.443129984144,1.219669314277818,48.116211000136175,523.7185701412722,2390.649230609321,8146.133468571323,8.227336289733252,-0.0506740739953999,397.08239790733944,2389.8809369953096,98.44300539952262,39.89891151330952,23.86837191147371,46.89645749800544,overheating,2025-09-05 02:14:56.409182
ENGINE-002,49,0.15012114691762932,-0.5863642137332075,0.008911883338710425,517.9686456107578,646.4304060037075,1598.7811466351945,1407.3692808746007,14.555735214505093,21.773571644006736,575.8155195198566,2384.814487313186,9047.269948131872,1.2866297351038607,48.59197480339896,523.729947063326,2380.464932869902,8127.036087390249,8.445339989775231,0.015143463604930974,396.3583762094754,2385.7157042400745,100.97611059537707,39.6215945681644,23.777061685714166,54.58641790579388,normal,2025-09-04 19:14:56.414640
